ENSGALT00000091777.1	reg_4844
ENSGALT00000091782.1	reg_4496
ENSGALT00000091859.1	reg_227
ENSGALT00000091868.1	reg_11140
ENSGALT00000092038.1	reg_2795
ENSGALT00000092081.1	reg_5632
ENSGALT00000092225.1	reg_3865
ENSGALT00000092250.1	reg_12087
ENSGALT00000092281.1	reg_4462
ENSGALT00000092319.1	reg_14068
ENSGALT00000092339.1	reg_7228
ENSGALT00000092411.1	reg_13953
ENSGALT00000092482.1	reg_7556
ENSGALT00000092516.1	reg_4662
ENSGALT00000092579.1	reg_12138
ENSGALT00000092597.1	reg_14914
ENSGALT00000092675.1	reg_944
ENSGALT00000092854.1	reg_6300
ENSGALT00000092885.1	reg_1285
ENSGALT00000092891.1	reg_95
ENSGALT00000092970.1	reg_14129
ENSGALT00000093017.1	reg_2602
ENSGALT00000093070.1	reg_15707
ENSGALT00000093077.1	reg_14389
ENSGALT00000093102.1	reg_7021
ENSGALT00000093161.1	reg_2618
ENSGALT00000093209.1	reg_12398
ENSGALT00000093213.1	reg_6726
ENSGALT00000093251.1	reg_8207
ENSGALT00000093253.1	reg_3686
ENSGALT00000093288.1	reg_4615
ENSGALT00000093413.1	reg_6844
ENSGALT00000093507.1	reg_474
ENSGALT00000093554.1	reg_8501
ENSGALT00000093579.1	reg_10614
ENSGALT00000093586.1	reg_1867
ENSGALT00000093650.1	reg_8602
ENSGALT00000093695.1	reg_6257
ENSGALT00000093723.1	reg_1145
ENSGALT00000093808.1	reg_12783
ENSGALT00000093948.1	reg_6862
ENSGALT00000093987.1	reg_1943
ENSGALT00000094184.1	reg_14093
ENSGALT00000094245.1	reg_11187
ENSGALT00000094246.1	reg_6656
ENSGALT00000094415.1	reg_17967
ENSGALT00000094438.1	reg_11765
ENSGALT00000094515.1	reg_2621
ENSGALT00000094530.1	reg_10975
ENSGALT00000094570.1	reg_8360
ENSGALT00000094611.1	reg_175
ENSGALT00000094639.1	reg_789
ENSGALT00000094645.1	reg_6467
ENSGALT00000094757.1	reg_1865
ENSGALT00000094873.1	reg_1688
ENSGALT00000094917.1	reg_8664
ENSGALT00000094938.1	reg_7249
ENSGALT00000095125.1	reg_9755
ENSGALT00000095236.1	reg_1828
ENSGALT00000095395.1	reg_14040
ENSGALT00000095402.1	reg_7826
ENSGALT00000095559.1	reg_6635
ENSGALT00000095561.1	reg_8183
ENSGALT00000095591.1_potentialFusion	reg_2112
ENSGALT00000095672.1	reg_6686
ENSGALT00000095770.1	reg_1902
ENSGALT00000095806.1	reg_2287
ENSGALT00000095835.1	reg_33
ENSGALT00000096111.1_potentialNMD	reg_17583
ENSGALT00000096157.1	reg_8226
ENSGALT00000096324.1	reg_3747
ENSGALT00000096342.1	reg_2061
ENSGALT00000096346.1	reg_6615
ENSGALT00000096393.1	reg_12997
ENSGALT00000096417.1	reg_5678
ENSGALT00000096498.1	reg_15321
ENSGALT00000096530.1	reg_2889
ENSGALT00000096647.1	reg_8076
ENSGALT00000096656.1	reg_192
ENSGALT00000096751.1	reg_16570
ENSGALT00000096808.1	reg_4506
ENSGALT00000096813.1	reg_13683
ENSGALT00000096815.1	reg_10004
ENSGALT00000096907.1	reg_10335
ENSGALT00000097092.1	reg_16345
ENSGALT00000097105.1	reg_4968
ENSGALT00000097169.1	reg_10518
ENSGALT00000097199.1	reg_18176
ENSGALT00000097214.1	reg_5789
ENSGALT00000097256.1	reg_16654
ENSGALT00000097324.1	reg_12982
ENSGALT00000097395.1	reg_7450
ENSGALT00000097428.1	reg_10614
ENSGALT00000097609.1	reg_10567
ENSGALT00000097631.1	reg_5298
ENSGALT00000097668.1	reg_3023
ENSGALT00000097729.1	reg_10002
ENSGALT00000097782.1	reg_7677
ENSGALT00000097854.1	reg_707
ENSGALT00000097868.1	reg_11423
ENSGALT00000097875.1	reg_7359
ENSGALT00000097905.1	reg_13594
ENSGALT00000097917.1	reg_3878
ENSGALT00000097927.1	reg_15389
ENSGALT00000098045.1	reg_8617
ENSGALT00000098111.1	reg_16687
ENSGALT00000098112.1	reg_16891
ENSGALT00000098264.1	reg_11817
ENSGALT00000098371.1	reg_453
ENSGALT00000098383.1	reg_5996
ENSGALT00000098447.1	reg_1902
ENSGALT00000098489.1	reg_16075
ENSGALT00000098605.1	reg_8306
ENSGALT00000098677.1	reg_8313
ENSGALT00000098905.1	reg_3776
ENSGALT00000098915.1	reg_859
ENSGALT00000098983.1	reg_5800
ENSGALT00000099107.1	reg_8381
ENSGALT00000099134.1	reg_14082
ENSGALT00000099250.1_potentialNMD	reg_2029
ENSGALT00000099304.1	reg_947
ENSGALT00000099336.1	reg_15087
ENSGALT00000099340.1	reg_4113
ENSGALT00000099378.1	reg_12989
ENSGALT00000099509.1	reg_18024
ENSGALT00000099612.1	reg_6726
ENSGALT00000099759.1	reg_16310
ENSGALT00000099766.1	reg_6587
ENSGALT00000099838.1	reg_12217
ENSGALT00000099908.1	reg_6269
ENSGALT00000099910.1	reg_13821
ENSGALT00000099918.1	reg_7697
ENSGALT00000099946.1	reg_1029
ENSGALT00000099964.1	reg_1375
ENSGALT00000100033.1	reg_11830
ENSGALT00000100050.1	reg_11435
ENSGALT00000100053.1	reg_2418
ENSGALT00000100093.1	reg_13918
ENSGALT00000100129.1	reg_757
ENSGALT00000100221.1	reg_4708
ENSGALT00000100304.1	reg_1008
ENSGALT00000100397.1	reg_2729
ENSGALT00000100405.1	reg_11352
ENSGALT00000100408.1	reg_8010
ENSGALT00000100455.1	reg_7156
ENSGALT00000100610.1	reg_732
ENSGALT00000100701.1	reg_2816
ENSGALT00000100763.1	reg_12982
ENSGALT00000100937.1	reg_64
ENSGALT00000101051.1	reg_10975
ENSGALT00000101062.1	reg_5826
ENSGALT00000101086.1	reg_14073
ENSGALT00000101103.1	reg_1042
ENSGALT00000101169.1	reg_2361
ENSGALT00000101481.1	reg_9270
ENSGALT00000101611.1	reg_4908
ENSGALT00000101830.1	reg_9676
ENSGALT00000101883.1_potentialNMD	reg_2029
ENSGALT00000101938.1	reg_10470
ENSGALT00000101962.1	reg_6655
ENSGALT00000102015.1	reg_8965
ENSGALT00000102040.1	reg_12483
ENSGALT00000102324.1	reg_8218
ENSGALT00000102405.1	reg_13965
ENSGALT00000102457.1	reg_13272
ENSGALT00000102532.1	LAMB2
ENSGALT00000102563.1	reg_800
ENSGALT00000102617.1	reg_12929
ENSGALT00000102756.1	reg_5912
ENSGALT00000102758.1	reg_4181
ENSGALT00000102890.1	reg_14880
ENSGALT00000103082.1	reg_2159
ENSGALT00000103149.1	reg_10968
ENSGALT00000103152.1	reg_4491
ENSGALT00000103473.1	reg_3923
ENSGALT00000103484.1	MYO7B
ENSGALT00000103610.1	reg_15377
ENSGALT00000103655.1	reg_1756
ENSGALT00000103705.1	reg_7607
ENSGALT00000103771.1	reg_13916
ENSGALT00000103844.1	reg_11053
ENSGALT00000103873.1	reg_11765
ENSGALT00000104016.1	reg_2470
ENSGALT00000104038.1	reg_11115
ENSGALT00000104151.1	reg_16551
ENSGALT00000104197.1	reg_5895
ENSGALT00000104296.1	reg_15096
ENSGALT00000104328.1	reg_6793
ENSGALT00000104336.1	reg_6289
ENSGALT00000104400.1	reg_12146
ENSGALT00000104402.1	reg_14131
ENSGALT00000104436.1	reg_3726
ENSGALT00000104605.1	reg_12856
ENSGALT00000104609.1	reg_628
ENSGALT00000104613.1	reg_13885
ENSGALT00000104653.1	reg_8359
ENSGALT00000104715.1	reg_7517
ENSGALT00000104738.1	reg_5378
ENSGALT00000104806.1	reg_6074
ENSGALT00000104868.1	reg_9751
ENSGALT00000104940.1	reg_2290
ENSGALT00000104969.1	reg_9240
ENSGALT00000105395.1	reg_9759
ENSGALT00000105419.1	reg_13983
ENSGALT00000105552.1	reg_18145
ENSGALT00000105624.1	reg_10489
ENSGALT00000105678.1	reg_16043
ENSGALT00000105794.1	reg_6655
ENSGALT00000105810.1	reg_10614
ENSGALT00000105822.1	reg_10682
ENSGALT00000105903.1	reg_16147
ENSGALT00000105914.1_potentialNMD	reg_13308
ENSGALT00000105982.1	reg_10097
ENSGALT00000105987.1	reg_11765
ENSGALT00000106024.1	reg_13965
ENSGALT00000106124.1	reg_6494
ENSGALT00000106363.1	reg_13754
ENSGALT00000106458.1	reg_7417
ENSGALT00000106543.1	reg_9556
ENSGALT00000106575.1	reg_14515
ENSGALT00000106666.1	reg_8482
ENSGALT00000106691.1	reg_11584
ENSGALT00000106797.1	reg_2442
ENSGALT00000106829.1	reg_10406
ENSGALT00000106925.1	reg_9657
ENSGALT00000106935.1	reg_2265
ENSGALT00000106949.1	reg_14316
ENSGALT00000107001.1	reg_7054
ENSGALT00000107072.1	reg_13560
ENSGALT00000107108.1	reg_16320
ENSGALT00000107186.1	reg_5825
ENSGALT00000107194.1	reg_9110
ENSGALT00000107209.1	reg_11840
ENSGALT00000107366.1	reg_13775
ENSGALT00000107455.1	reg_5921
ENSGALT00000107479.1	reg_9905
ENSGALT00000107480.1	reg_10890
ENSGALT00000107502.1	reg_3570
ENSGALT00000107636.1	reg_4524
ENSGALT00000107813.1	reg_3800
ENSGALT00000107817.1	reg_8369
ENSGALT00000108101.1	reg_2199
ENSGALT00000108189.1	reg_12266
ENSGALT00000108238.1	reg_16190
ENSGALT00000108265.1	reg_13687
ENSGALT00000108280.1	reg_2470
ENSGALT00000108354.1	reg_4465
ENTPD1_rna-NM_001305459.1	ENTPD1
ENTPD1_rna-XM_015288619.2	ENTPD1
ENTPD1_rna-XM_015288622.2	ENTPD1
ENTPD1_rna-XM_015288623.2	ENTPD1
ENTPD1_rna-XM_015288624.2	ENTPD1
ENTPD1_rna-XM_025151601.1	ENTPD1
ENTPD2_rna-NM_204954.2	ENTPD2
ENTPD7_ENSGALT00000039577.4	ENTPD7
EOGT_ENSGALT00000102809.1	EOGT
EOMES_rna-NM_001321555.1	EOMES
EOMES_rna-XM_426003.6	EOMES
EP300_ENSGALT00000019563.7	EP300
EP300_rna-XM_004937710.3	EP300
EP400_rna-XM_015275642.2	EP400
EP400_rna-XM_015275644.2	EP400
EP400_rna-XM_015275645.2	EP400
EP400_rna-XM_025155613.1	EP400
EP400_rna-XM_025155614.1	EP400
EP400_rna-XM_025155616.1	EP400
EP400_rna-XM_025155618.1	EP400
EPAS1_rna-XM_015283618.2	EPAS1
EPAS1_rna-XM_015283619.2	EPAS1
EPB41L1_ENSGALT00000102939.1	EPB41L1
EPB41L1_rna-XM_004946847.3	EPB41L1
EPB41L1_rna-XM_015296224.2	EPB41L1
EPB41L1_rna-XM_015296225.2	EPB41L1
EPB41L1_rna-XM_015296227.2	EPB41L1
EPB41L1_rna-XM_015296229.2	EPB41L1
EPB41L1_rna-XM_015296232.2	EPB41L1
EPB41L1_rna-XM_015296233.2	EPB41L1
EPB41L1_rna-XM_015296234.2	EPB41L1
EPB41L1_rna-XM_015296235.2	EPB41L1
EPB41L1_rna-XM_015296236.2	EPB41L1
EPB41L1_rna-XM_025142471.1	EPB41L1
EPB41L3_ENSGALT00000094561.1	EPB41L3
EPB41L3_rna-XM_015282562.2	EPB41L3
EPB41L3_rna-XM_015282563.2	EPB41L3
EPB41L3_rna-XM_015282564.2	EPB41L3
EPB41L3_rna-XM_015282565.2	EPB41L3
EPB41L3_rna-XM_015282566.2	EPB41L3
EPB41L3_rna-XM_015282568.2	EPB41L3
EPB41L3_rna-XM_015282569.2	EPB41L3
EPB41L3_rna-XM_015282570.2	EPB41L3
EPB41L3_rna-XM_015282571.2	EPB41L3
EPB41L3_rna-XM_015282572.2	EPB41L3
EPB41L3_rna-XM_015282573.2	EPB41L3
EPB41L3_rna-XM_015282574.2	EPB41L3
EPB41L3_rna-XM_015282576.2	EPB41L3
EPB41L3_rna-XM_015282578.2	EPB41L3
EPB41L3_rna-XM_015282579.2	EPB41L3
EPB41L3_rna-XM_015282581.2	EPB41L3
EPB41L3_rna-XM_015282582.2	EPB41L3
EPB41L3_rna-XM_025147875.1	EPB41L3
EPB41L3_rna-XM_025147876.1	EPB41L3
EPB41L3_rna-XM_025147877.1	EPB41L3
EPB41L3_rna-XM_025147878.1	EPB41L3
EPB41L3_rna-XM_025147879.1	EPB41L3
EPB41L3_rna-XM_025147881.1	EPB41L3
EPB41L3_rna-XM_025147882.1	EPB41L3
EPB41L5_ENSGALT00000103827.1	EPB41L5
EPB41L5_rna-XM_015290031.2	EPB41L5
EPB41L5_rna-XM_015290032.2	EPB41L5
EPB41L5_rna-XM_015290033.2	EPB41L5
EPB41_ENSGALT00000103359.1	EPB41
EPB41_rna-XM_015297609.1	EPB41
EPB41_rna-XM_015297610.1	EPB41
EPB41_rna-XM_015297611.1	EPB41
EPB41_rna-XM_015297612.1	EPB41
EPB41_rna-XM_015297613.1	EPB41
EPB41_rna-XM_015297614.1	EPB41
EPB41_rna-XM_015297615.1	EPB41
EPB41_rna-XM_015297616.1	EPB41
EPB41_rna-XM_015297618.1	EPB41
EPB41_rna-XM_015297619.1	EPB41
EPB41_rna-XM_015297620.1	EPB41
EPB41_rna-XM_015297622.1	EPB41
EPB41_rna-XM_015297623.1	EPB41
EPB41_rna-XM_015297624.2	EPB41
EPB41_rna-XM_015297625.1	EPB41
EPB41_rna-XM_015297626.2	EPB41
EPB41_rna-XM_015297627.2	EPB41
EPB41_rna-XM_015297629.1	EPB41
EPB41_rna-XM_015297631.1	EPB41
EPB41_rna-XM_015297634.2	EPB41
EPB41_rna-XM_025142965.1	EPB41
EPB41_rna-XM_025142970.1	EPB41
EPB41_rna-XM_025142971.1	EPB41
EPB41_rna-XM_025142973.1	EPB41
EPB41_rna-XM_025142974.1	EPB41
EPB42_rna-NM_001321559.1	EPB42
EPC1_rna-XM_004939173.3	EPC1
EPC1_rna-XM_004939174.3	EPC1
EPC1_rna-XM_004939175.3	EPC1
EPC1_rna-XM_015282125.2	EPC1
EPC1_rna-XM_418573.6	EPC1
EPCAM_ENSGALT00000062333.3	EPCAM
EPCAM_rna-NM_001012564.1	EPCAM
EPHA1_rna-NM_204360.2	EPHA1
EPHB2_rna-NM_206951.3	EPHB2
EPHB2_rna-XM_015296836.2	EPHB2
EPHB2_rna-XM_015296838.2	EPHB2
EPHB3_ENSGALT00000039784.4	EPHB3
EPHB3_rna-XM_004943431.3	EPHB3
EPHB3_rna-XM_015291527.2	EPHB3
EPHB3_rna-XM_025153518.1	EPHB3
EPHB3_rna-XM_025153519.1	EPHB3
EPHX1_rna-XM_015283917.2	EPHX1
EPHX1_rna-XM_015283918.2	EPHX1
EPHX1_rna-XM_419386.6	EPHX1
EPHX4_ENSGALT00000009690.5	EPHX4
EPHX4_rna-XM_422345.6	EPHX4
EPM2A_ENSGALT00000031806.5	EPM2A
EPM2A_rna-NM_001031069.1	EPM2A
EPN2_ENSGALT00000095408.1	EPN2
EPN2_ENSGALT00000101465.1	EPN2
EPN2_rna-NM_001012788.1	EPN2
EPN2_rna-XM_015294184.2	EPN2
EPN2_rna-XM_015294186.2	EPN2
EPN2_rna-XM_015294187.2	EPN2
EPN2_rna-XM_015294188.2	EPN2
EPN2_rna-XM_015294189.2	EPN2
EPN2_rna-XM_015294190.2	EPN2
EPN2_rna-XM_025155087.1	EPN2
EPN2_rna-XM_025155088.1	EPN2
EPN2_rna-XM_025155089.1	EPN2
EPN2_rna-XM_025155090.1	EPN2
EPN3_rna-XM_015295516.2	EPN3
EPN3_rna-XM_015295517.2	EPN3
EPN3_rna-XM_025141849.1	EPN3
EPN3_rna-XM_025141850.1	EPN3
EPRS_rna-NM_001006398.1	EPRS
EPRS_rna-XM_015283650.2	EPRS
EPRS_rna-XM_015283651.2	EPRS
EPS15L1_rna-XM_025144413.1	EPS15L1
EPS15L1_rna-XM_025144414.1	EPS15L1
EPS15L1_rna-XM_025144417.1	EPS15L1
EPS15L1_rna-XM_025144418.1	EPS15L1
EPS15L1_rna-XM_025144419.1	EPS15L1
EPX_ENSGALT00000073811.2	EPX
EPX_rna-XM_015295930.2	EPX
EPX_rna-XM_025142034.1	EPX
EPYC_ENSGALT00000018390.3	EPYC
EPYC_rna-NM_001004382.2	EPYC
EPYC_rna-XM_025148153.1	EPYC
ERAL1_ENSGALT00000065854.2	ERAL1
ERAL1_rna-NM_204239.2	ERAL1
ERBB4_rna-NM_001030365.1	ERBB4
ERBB4_rna-XM_015289116.2	ERBB4
ERBB4_rna-XM_015289117.2	ERBB4
ERBB4_rna-XM_015289118.2	ERBB4
ERBB4_rna-XM_025152134.1	ERBB4
ERC1_rna-XM_015286758.1	ERC1
ERC1_rna-XM_015286761.1	ERC1
ERC1_rna-XM_015286777.2	ERC1
ERC1_rna-XM_015286786.1	ERC1
ERC1_rna-XM_015286793.2	ERC1
ERC1_rna-XM_015286810.2	ERC1
ERC1_rna-XM_015286826.2	ERC1
ERC1_rna-XM_025141554.1	ERC1
ERC2_ENSGALT00000008705.6	ERC2
ERC2_rna-XM_025154720.1	ERC2
ERCC3_ENSGALT00000018775.7	ERCC3
ERCC3_rna-NM_001006523.2	ERCC3
ERCC5_ENSGALT00000027237.7	ERCC5
ERCC5_rna-NM_001034823.1	ERCC5
ERCC5_rna-XM_015274512.2	ERCC5
ERCC5_rna-XM_015274516.2	ERCC5
ERCC5_rna-XM_015274521.2	ERCC5
ERCC6L_ENSGALT00000006172.5	ERCC6L
ERCC6L_rna-XM_420137.6	ERCC6L
ERCC6_ENSGALT00000010107.6	ERCC6
ERCC6_rna-XM_004942139.3	ERCC6
ERCC6_rna-XM_004942140.3	ERCC6
EREG_ENSGALT00000017663.4	EREG
EREG_rna-NM_001001203.1	EREG
ERGIC1_ENSGALT00000004517.6	ERGIC1
ERGIC1_rna-XM_015293836.2	ERGIC1
ERGIC2_rna-NM_001199403.1	ERGIC2
ERGIC2_rna-XM_015275706.2	ERGIC2
ERGIC2_rna-XM_015275707.2	ERGIC2
ERGIC2_rna-XM_015275708.2	ERGIC2
ERH_ENSGALT00000028069.5	ERH
ERH_rna-NM_001006475.1	ERH
ERI1_ENSGALT00000054775.2	ERI1
ERI1_rna-NM_001006450.1	ERI1
ERI2_ENSGALT00000045747.3	ERI2
ERI2_rna-XM_025155185.1	ERI2
ERI2_rna-XM_424602.6	ERI2
ERI3_ENSGALT00000016435.7	ERI3
ERI3_rna-XM_015291303.1	ERI3
ERI3_rna-XM_015291304.2	ERI3
ERLEC1_ENSGALT00000013285.6	ERLEC1
ERLEC1_rna-XM_015283383.2	ERLEC1
ERLEC1_rna-XM_015283384.2	ERLEC1
ERLIN1_rna-NM_001031223.2	ERLIN1
ERMARD_rna-XM_419594.6	ERMARD
ERMN_ENSGALT00000032883.6	ERMN
ERMN_rna-XM_001235050.5	ERMN
ERMP1_ENSGALT00000000595.6	ERMP1
ERMP1_rna-XM_424271.6	ERMP1
ERO1B_rna-XM_025149347.1	ERO1B
ERP27_ENSGALT00000086349.2	ERP27
ERP27_rna-XM_025154945.1	ERP27
ERP29_ENSGALT00000038999.4	ERP29
ERP44_ENSGALT00000021930.6	ERP44
ERRFI1_ENSGALT00000000739.6	ERRFI1
ERRFI1_rna-XM_015297000.2	ERRFI1
ERRFI1_rna-XM_015297001.2	ERRFI1
ERRFI1_rna-XM_025142735.1	ERRFI1
ESCO1_ENSGALT00000024092.5	ESCO1
ESCO1_rna-XM_419155.6	ESCO1
ESCO2_ENSGALT00000026768.6	ESCO2
ESCO2_rna-XM_015285210.2	ESCO2
ESCO2_rna-XM_420012.5	ESCO2
ESD_ENSGALT00000027451.6	ESD
ESD_ENSGALT00000086405.2	ESD
ESD_rna-NM_001277791.1	ESD
ESD_rna-NM_001277792.1	ESD
ESD_rna-NM_001277793.1	ESD
ESD_rna-XM_015275581.2	ESD
ESD_rna-XM_025150364.1	ESD
ESD_rna-XM_025150365.1	ESD
ESD_rna-XM_025150373.1	ESD
ESM1_ENSGALT00000043287.3	ESM1
ESM1_rna-XM_428357.6	ESM1
ESR1_ENSGALT00000096830.1	ESR1
ESR1_rna-NM_205183.2	ESR1
ESR2_ENSGALT00000019259.5	ESR2
ESR2_rna-NM_204794.2	ESR2
ESRP1_ENSGALT00000081385.2	ESRP1
ESRP1_rna-XM_004939951.2	ESRP1
ESRP1_rna-XM_418338.5	ESRP1
ESRRB_ENSGALT00000065675.2	ESRRB
ESRRB_rna-XM_015287709.2	ESRRB
ESRRB_rna-XM_015287711.2	ESRRB
ESRRB_rna-XM_015287712.2	ESRRB
ESRRB_rna-XM_015287713.2	ESRRB
ESRRB_rna-XM_015287714.2	ESRRB
ESRRG_ENSGALT00000076325.2	ESRRG
ESRRG_rna-NM_001007081.1	ESRRG
ESS2_ENSGALT00000009461.6	ESS2
ESYT2_rna-XM_015282149.1	ESYT2
ESYT2_rna-XM_015282150.1	ESYT2
ESYT2_rna-XM_015282152.1	ESYT2
ETF1_ENSGALT00000086622.2	ETF1
ETF1_rna-XM_414511.6	ETF1
ETFA_ENSGALT00000004630.6	ETFA
ETFA_rna-NM_001305470.1	ETFA
ETFDH_ENSGALT00000015372.4	ETFDH
ETFDH_rna-XM_025149748.1	ETFDH
ETFDH_rna-XM_025149749.1	ETFDH
ETFDH_rna-XM_025149750.1	ETFDH
ETFRF1_ENSGALT00000092738.1	ETFRF1
ETNK1_ENSGALT00000021571.6	ETNK1
ETNK1_rna-XM_015291728.2	ETNK1
ETNK1_rna-XM_416426.6	ETNK1
ETNPPL_ENSGALT00000066078.2	ETNPPL
ETNPPL_rna-XM_015276582.2	ETNPPL
ETS1_ENSGALT00000096698.1	ETS1
ETS1_rna-XM_015297968.2	ETS1
ETS1_rna-XM_015297969.2	ETS1
ETS2_ENSGALT00000094617.1	ETS2
ETS2_rna-NM_205312.1	ETS2
ETV1_rna-NM_204917.1	ETV1
ETV1_rna-XM_015281294.2	ETV1
ETV1_rna-XM_015281296.2	ETV1
ETV1_rna-XM_025147039.1	ETV1
ETV1_rna-XM_025147040.1	ETV1
ETV1_rna-XM_025147041.1	ETV1
ETV4_ENSGALT00000067966.2	ETV4
ETV4_rna-XM_015299450.2	ETV4
ETV4_rna-XM_015299452.2	ETV4
ETV4_rna-XM_015299454.2	ETV4
ETV6_ENSGALT00000037297.5	ETV6
ETV6_rna-NM_001199273.1	ETV6
ETV6_rna-XM_015290010.2	ETV6
ETV6_rna-XM_025144241.1	ETV6
EVA1B_ENSGALT00000036018.4	EVA1B
EVA1B_rna-XM_015297790.2	EVA1B
EVA1B_rna-XM_015297791.2	EVA1B
EVA1B_rna-XM_025143128.1	EVA1B
EVA1C_ENSGALT00000095851.1	EVA1C
EVA1C_rna-XM_015299781.2	EVA1C
EVA1C_rna-XM_015299792.2	EVA1C
EVA1C_rna-XM_015299795.2	EVA1C
EVA1C_rna-XM_015299796.2	EVA1C
EVA1C_rna-XM_416704.6	EVA1C
EVC2_rna-NM_001079749.2	EVC2
EVC2_rna-XM_015285793.2	EVC2
EVC2_rna-XM_015285795.2	EVC2
EVC2_rna-XM_015285796.2	EVC2
EVC2_rna-XM_025149755.1	EVC2
EVC_ENSGALT00000024255.7	EVC
EVC_rna-NM_001005347.2	EVC
EVC_rna-XM_015285762.2	EVC
EVI2A_ENSGALT00000050118.2	EVI2A
EVI5_ENSGALT00000100956.1	EVI5
EVI5_rna-XM_004936597.3	EVI5
EVI5_rna-XM_004936598.3	EVI5
EVI5_rna-XM_004936599.3	EVI5
EVI5_rna-XM_004936601.3	EVI5
EVI5_rna-XM_015290694.2	EVI5
EVI5_rna-XM_015290695.2	EVI5
EVI5_rna-XM_025152958.1	EVI5
EVI5_rna-XM_025152959.1	EVI5
EVI5_rna-XM_025152960.1	EVI5
EVI5_rna-XM_025152961.1	EVI5
EVI5_rna-XM_422340.6	EVI5
EVL_ENSGALT00000018280.4	EVL
EVL_rna-XM_025150791.1	EVL
EVX1_rna-XM_425994.6	EVX1
EVX2_rna-XM_015289596.2	EVX2
EXD1_ENSGALT00000057381.2	EXD1
EXD2_rna-NM_001199700.1	EXD2
EXD2_rna-XM_015287320.2	EXD2
EXD2_rna-XM_025150717.1	EXD2
EXD2_rna-XM_025150718.1	EXD2
EXD3_ENSGALT00000095018.1	EXD3
EXD3_rna-XM_015279629.2	EXD3
EXD3_rna-XM_015279630.2	EXD3
EXD3_rna-XM_025141468.1	EXD3
EXD3_rna-XM_025141469.1	EXD3
EXD3_rna-XM_025141470.1	EXD3
EXD3_rna-XM_025141471.1	EXD3
EXD3_rna-XM_025141472.1	EXD3
EXD3_rna-XM_025141474.1	EXD3
EXD3_rna-XM_025141475.1	EXD3
EXD3_rna-XM_025141477.1	EXD3
EXD3_rna-XM_025141479.1	EXD3
EXD3_rna-XM_025141480.1	EXD3
EXD3_rna-XM_025141481.1	EXD3
EXD3_rna-XM_025141482.1	EXD3
EXD3_rna-XM_025141483.1	EXD3
EXD3_rna-XM_025141484.1	EXD3
EXD3_rna-XM_025141486.1	EXD3
EXD3_rna-XM_025141489.1	EXD3
EXFABP_ENSGALT00000069086.2	EXFABP
EXFABP_rna-NM_205422.1	EXFABP
EXO1_ENSGALT00000017486.6	EXO1
EXOC1L_ENSGALT00000042649.4	EXOC1L
EXOC1L_rna-XM_015285541.2	EXOC1L
EXOC1_rna-XM_001232119.4	EXOC1
EXOC1_rna-XM_015285543.2	EXOC1
EXOC1_rna-XM_015285545.2	EXOC1
EXOC1_rna-XM_420700.6	EXOC1
EXOC2_rna-NM_001006376.2	EXOC2
EXOC2_rna-XM_025147266.1	EXOC2
EXOC2_rna-XM_025147267.1	EXOC2
EXOC3L1_ENSGALT00000002614.6	EXOC3L1
EXOC3L1_rna-XM_001232624.5	EXOC3L1
EXOC3_ENSGALT00000021849.7	EXOC3
EXOC3_rna-NM_001006384.1	EXOC3
EXOC3_rna-XM_015282377.2	EXOC3
EXOC3_rna-XM_025147281.1	EXOC3
EXOC5_ENSGALT00000079178.2	EXOC5
EXOC5_rna-NM_001012589.1	EXOC5
EXOC5_rna-XM_015287510.2	EXOC5
EXOC6B_ENSGALT00000025939.6	EXOC6B
EXOC6B_rna-XM_004936290.3	EXOC6B
EXOC6B_rna-XM_015286063.2	EXOC6B
EXOC6B_rna-XM_015286066.2	EXOC6B
EXOC6B_rna-XM_015286067.2	EXOC6B
EXOC6B_rna-XM_025149797.1	EXOC6B
EXOC6B_rna-XM_025149798.1	EXOC6B
EXOC6B_rna-XM_420892.6	EXOC6B
EXOC7_ENSGALT00000034822.4	EXOC7
EXOC7_rna-NM_001012802.1	EXOC7
EXOC7_rna-XM_015295150.2	EXOC7
EXOC7_rna-XM_015295152.2	EXOC7
EXOC7_rna-XM_015295153.2	EXOC7
EXOC7_rna-XM_015295154.2	EXOC7
EXOC7_rna-XM_015295156.2	EXOC7
EXOC7_rna-XM_015295158.2	EXOC7
EXOC7_rna-XM_015295159.2	EXOC7
EXOC7_rna-XM_015295161.2	EXOC7
EXOC7_rna-XM_015295162.2	EXOC7
EXOC7_rna-XM_025141595.1	EXOC7
EXOC7_rna-XM_025141596.1	EXOC7
EXOC8_ENSGALT00000076078.2	EXOC8
EXOC8_rna-NM_001006404.1	EXOC8
EXOSC1_ENSGALT00000106083.1	EXOSC1
EXOSC1_rna-XM_015288796.2	EXOSC1
EXOSC2_ENSGALT00000085922.2	EXOSC2
EXOSC2_rna-NM_001012798.2	EXOSC2
EXOSC3_ENSGALT00000100440.1	EXOSC3
EXOSC3_rna-NM_001199516.1	EXOSC3
EXOSC7_ENSGALT00000055565.2	EXOSC7
EXOSC7_rna-NM_001252154.1	EXOSC7
EXOSC9_ENSGALT00000037761.4	EXOSC9
EXOSC9_rna-NM_001034828.1	EXOSC9
EXT1_ENSGALT00000057025.2	EXT1
EXT1_rna-XM_003640854.4	EXT1
EXTL3_ENSGALT00000026845.6	EXTL3
EXTL3_ENSGALT00000083390.2	EXTL3
